Country;Year;Value
Lithuania;2002;8,3
Lithuania;2003;6,9
Lithuania;2004;10,1
Lithuania;2005;16,0
Lithuania;2006;14,7
Lithuania;2007;17,7
Lithuania;2008;28,6
Lithuania;2009;14,4
Lithuania;2010;20,8
Lithuania;2011;18,9
Lithuania;2012;45,6
Lithuania;2013;44,2
Lithuania;2014;47,9
Lithuania;2015;25,1
Lithuania;2016;35,6
Lithuania;2017;34,0
Luxembourg;1999;49,6
Luxembourg;2000;56,0
Luxembourg;2001;31,6
Luxembourg;2002;34,6
Luxembourg;2003;29,7
Luxembourg;2004;49,1
Luxembourg;2005;37,8
Luxembourg;2006;51,7
Luxembourg;2007;40,1
Luxembourg;2008;54,6
Luxembourg;2009;54,9
Luxembourg;2010;56,5
Luxembourg;2011;70,1
Luxembourg;2012;68,1
Luxembourg;2013;62,8
Luxembourg;2014;79,6
Luxembourg;2015;78,6
Luxembourg;2016;93,9
Luxembourg;2017;77,5
Malaysia;1999;1,0
Malaysia;2000;2,5
Malaysia;2001;4,5
Malaysia;2002;1,7
Malaysia;2003;2,1
Malaysia;2004;2,9
Malaysia;2005;5,4
Malaysia;2006;4,5
Malaysia;2007;8,5
Malaysia;2008;9,5
Malaysia;2009;2,2
Malaysia;2010;6,5
Malaysia;2011;2,1
Malaysia;2012;7,7
Malaysia;2013;8,6
Malaysia;2014;14,9
Malaysia;2015;12,5
Malaysia;2016;22,0
Malaysia;2017;17,2
Malta;1999;3,2
Malta;2000;1,0
Malta;2001;1,5
Malta;2002;2,6
Malta;2003;2,1
Malta;2004;4,7
Malta;2005;11,1
Malta;2006;5,6
Malta;2007;6,7
Malta;2008;3,3
Malta;2009;1,8
Malta;2010;1,7
Malta;2011;4,8
Malta;2012;3,4
Malta;2013;1,3
Malta;2014;5,1
Malta;2015;11,3
Malta;2016;12,6
Malta;2017;3,6
Mexico;1999;82,7
Mexico;2000;97,7
Mexico;2001;125,8
Mexico;2002;126,6
Mexico;2003;137,5
Mexico;2004;157,5
Mexico;2005;188,9
Mexico;2006;203,6
Mexico;2007;216,2
Mexico;2008;225,4
Mexico;2009;208,3
Mexico;2010;236,8
Mexico;2011;219,6
Mexico;2012;239,3
Mexico;2013;272,5
Mexico;2014;311,9
Mexico;2015;334,9
Mexico;2016;316,4
Mexico;2017;286,1
Moldova;1999;22,9
Moldova;2000;14,8
Moldova;2001;12,9
Moldova;2002;14,6
Moldova;2003;15,5
Moldova;2004;14,2
Moldova;2005;12,3
Moldova;2006;11,1
Moldova;2007;16,0
Moldova;2008;14,8
Moldova;2009;13,8
Moldova;2010;14,1
Moldova;2011;13,8
Moldova;2012;11,0
Moldova;2013;11,1
Moldova;2014;17,3
Moldova;2015;8,7
Moldova;2016;14,0
Moldova;2017;13,4
Monaco;1999;0,0
Monaco;2000;0,3
Monaco;2001;0,0
Monaco;2002;0,0
Monaco;2003;0,1
Monaco;2004;0,0
Monaco;2005;0,0
Monaco;2006;6,0
Monaco;2007;0,7
Monaco;2008;1,2
Monaco;2009;0,0
Monaco;2010;0,7
Monaco;2011;1,0
Monaco;2012;3,0
Monaco;2013;0,1
Monaco;2014;1,0
Monaco;2015;0,2
Monaco;2016;0,4
Monaco;2017;1,5
Mongolia;1999;1,9
Mongolia;2000;7,3
Mongolia;2001;10,0
Mongolia;2002;12,1
Mongolia;2003;9,2
Mongolia;2004;3,5
Mongolia;2005;16,6
Mongolia;2006;14,0
Mongolia;2007;15,9
Mongolia;2008;22,5
Mongolia;2009;25,0
Mongolia;2010;16,0
Mongolia;2011;25,5
Mongolia;2012;42,6
Mongolia;2013;58,1
Mongolia;2014;56,5
Mongolia;2015;32,7
Mongolia;2016;43,5
Mongolia;2017;35,5
Morocco;1999;4,0
Morocco;2000;3,0
Morocco;2001;3,0
Morocco;2002;6,9
Morocco;2003;3,0
Morocco;2004;4,3
Morocco;2005;3,3
Morocco;2006;4,0
Morocco;2007;3,0
Morocco;2008;3,3
Morocco;2009;3,0
Morocco;2010;0,0
Morocco;2011;2,0
Morocco;2012;0,5
Morocco;2013;5,5
Morocco;2014;2,7
Morocco;2015;2,6
Morocco;2016;0,7
Morocco;2017;6,0
Netherlands;1999;2.490,4
Netherlands;2000;3.019,6
Netherlands;2001;3.653,1
Netherlands;2002;3.097,3
Netherlands;2003;3.055,1
Netherlands;2004;3.212,9
Netherlands;2005;3.388,8
Netherlands;2006;3.565,6
Netherlands;2007;3.580,5
Netherlands;2008;3.569,9
Netherlands;2009;3.247,2
Netherlands;2010;2.941,8
Netherlands;2011;3.522,9
Netherlands;2012;3.502,3
Netherlands;2013;3.530,0
Netherlands;2014;3.627,9
Netherlands;2015;3.709,0
Netherlands;2016;3.514,0
Netherlands;2017;3.154,1
New Zealand;1999;257,9
New Zealand;2000;306,9
New Zealand;2001;306,8
New Zealand;2002;312,7
New Zealand;2003;362,3
New Zealand;2004;385,9
New Zealand;2005;368,3
New Zealand;2006;399,8
New Zealand;2007;389,9
New Zealand;2008;337,8
New Zealand;2009;324,3
New Zealand;2010;337,8
New Zealand;2011;328,8
New Zealand;2012;337,4
New Zealand;2013;366,5
New Zealand;2014;368,4
New Zealand;2015;311,3
New Zealand;2016;280,8
New Zealand;2017;248,0
Nigeria;1999;0,0
Nigeria;2000;0,0
Nigeria;2001;0,1
Nigeria;2002;0,0
Nigeria;2003;0,3
Nigeria;2004;1,0
Nigeria;2005;0,5
Nigeria;2006;2,5
Nigeria;2007;1,1
Nigeria;2008;1,5
Nigeria;2009;1,2
Nigeria;2010;1,2
Nigeria;2011;4,2
Nigeria;2012;3,3
Nigeria;2013;6,0
Nigeria;2014;1,8
Nigeria;2015;5,2
Nigeria;2016;4,3
Nigeria;2017;3,1
North Macedonia;1999;1,3
North Macedonia;2000;2,2
North Macedonia;2001;0,8
North Macedonia;2002;0,3
North Macedonia;2003;3,0
North Macedonia;2004;1,1
North Macedonia;2005;4,1
North Macedonia;2006;4,1
North Macedonia;2007;3,7
North Macedonia;2008;2,6
North Macedonia;2009;4,4
North Macedonia;2010;2,4
North Macedonia;2011;6,1
North Macedonia;2012;5,5
North Macedonia;2013;3,7
North Macedonia;2014;9,8
North Macedonia;2015;3,6
North Macedonia;2016;6,5
North Macedonia;2017;3,9
Norway;1999;521,0
Norway;2000;598,3
Norway;2001;565,3
Norway;2002;575,3
Norway;2003;499,1
Norway;2004;598,0
Norway;2005;641,6
Norway;2006;661,1
Norway;2007;658,8
Norway;2008;665,8
Norway;2009;749,4
Norway;2010;733,8
Norway;2011;697,4
Norway;2012;713,1
Norway;2013;745,5
Norway;2014;695,8
Norway;2015;659,2
Norway;2016;801,2
Norway;2017;709,6
OECD ;1999;84.252,0
OECD ;2000;98.778,3
OECD ;2001;101.052,2
OECD ;2002;104.202,8
OECD ;2003;112.156,0
OECD ;2004;124.460,2
OECD ;2005;134.101,9
OECD ;2006;141.875,4
OECD ;2007;148.285,4
OECD ;2008;138.278,1
OECD ;2009;140.649,6
OECD ;2010;151.942,1
OECD ;2011;163.719,0
OECD ;2012;169.544,9
OECD ;2013;175.829,3
OECD ;2014;170.823,1
OECD ;2015;174.105,4
OECD ;2016;178.026,7
OECD ;2017;177.825,3
Pakistan;1999;2,0
Pakistan;2000;0,3
Pakistan;2001;1,0
Pakistan;2002;2,3
Pakistan;2003;3,6
Pakistan;2004;1,2
Pakistan;2005;4,7
Pakistan;2006;2,0
Pakistan;2007;0,3
Pakistan;2008;2,4
Pakistan;2009;0,7
Pakistan;2010;2,7
Pakistan;2011;6,2
Pakistan;2012;7,5
Pakistan;2013;6,2
Pakistan;2014;7,5
Pakistan;2015;2,6
Pakistan;2016;55,0
Pakistan;2017;15,7
Panama;1999;2,5
Panama;2000;0,0
Panama;2001;0,0
Panama;2002;1,2
Panama;2003;4,3
Panama;2004;3,2
Panama;2005;2,0
Panama;2006;3,2
Panama;2007;5,3
Panama;2008;7,4
Panama;2009;6,2
Panama;2010;9,8
Panama;2011;7,1
Panama;2012;14,5
Panama;2013;16,4
Panama;2014;22,0
Panama;2015;22,2
Panama;2016;29,4
Panama;2017;63,0
Peru;1999;6,1
Peru;2000;19,1
Peru;2001;18,8
Peru;2002;26,3
Peru;2003;22,9
Peru;2004;31,3
Peru;2005;49,5
Peru;2006;39,8
Peru;2007;29,9
Peru;2008;31,7
Peru;2009;26,1
Peru;2010;26,6
Peru;2011;37,1
Peru;2012;31,1
Peru;2013;34,5
Peru;2014;40,0
Peru;2015;31,6
Peru;2016;29,4
Peru;2017;28,3
Philippines;1999;2,0
Philippines;2000;0,3
Philippines;2001;2,3
Philippines;2002;2,0
Philippines;2003;3,3
Philippines;2004;8,9
Philippines;2005;11,1
Philippines;2006;2,1
Philippines;2007;2,9
Philippines;2008;3,6
Philippines;2009;11,8
Philippines;2010;2,2
Philippines;2011;12,4
Philippines;2012;4,0
Philippines;2013;10,7
Philippines;2014;9,6
Philippines;2015;11,8
Philippines;2016;10,1
Philippines;2017;8,3
Poland;1999;74,2
Poland;2000;112,1
Poland;2001;110,4
Poland;2002;161,4
Poland;2003;122,6
Poland;2004;118,1
Poland;2005;108,2
Poland;2006;139,4
Poland;2007;167,0
Poland;2008;195,6
Poland;2009;256,3
Poland;2010;278,3
Poland;2011;294,2
Poland;2012;370,4
Poland;2013;378,8
Poland;2014;425,1
Poland;2015;543,6
Poland;2016;399,6
Poland;2017;357,9
Portugal;1999;29,4
Portugal;2000;32,7
Portugal;2001;36,2
Portugal;2002;34,6
Portugal;2003;48,2
Portugal;2004;45,4
Portugal;2005;91,0
Portugal;2006;106,0
Portugal;2007;114,3
Portugal;2008;136,1
Portugal;2009;139,9
Portugal;2010;134,7
Portugal;2011;149,0
Portugal;2012;144,8
Portugal;2013;163,9
Portugal;2014;157,5
Portugal;2015;222,3
Portugal;2016;213,6
Portugal;2017;202,7
Puerto Rico;1999;22,4
Puerto Rico;2000;19,7
Puerto Rico;2001;27,9
Puerto Rico;2002;24,0
Puerto Rico;2003;26,5
Puerto Rico;2004;29,2
Puerto Rico;2005;35,3
Puerto Rico;2006;46,3
Puerto Rico;2007;38,4
Puerto Rico;2008;42,2
Puerto Rico;2009;43,4
Puerto Rico;2010;42,6
Puerto Rico;2011;56,0
Puerto Rico;2012;63,9
Puerto Rico;2013;76,7
Puerto Rico;2014;87,0
Puerto Rico;2015;80,5
Puerto Rico;2016;80,9
Puerto Rico;2017;69,4
Romania;1999;589,2
Romania;2000;593,5
Romania;2001;637,0
Romania;2002;580,3
Romania;2003;621,3
Romania;2004;657,9
Romania;2005;770,6
Romania;2006;831,1
Romania;2007;849,9
Romania;2008;776,0
Romania;2009;838,9
Romania;2010;977,1
Romania;2011;1.137,0
Romania;2012;1.184,6
Romania;2013;1.148,5
Romania;2014;1.092,5
Romania;2015;992,9
Romania;2016;1.126,3
Romania;2017;1.125,1
Russia;1999;8,7
Russia;2000;10,7
Russia;2001;8,3
Russia;2002;28,8
Russia;2003;24,4
Russia;2004;28,1
Russia;2005;40,0
Russia;2006;36,6
Russia;2007;46,4
Russia;2008;54,9
Russia;2009;64,9
Russia;2010;124,7
Russia;2011;259,4
Russia;2012;154,2
Russia;2013;225,1
Russia;2014;330,3
Russia;2015;391,4
Russia;2016;387,0
Russia;2017;601,7
Saudi Arabia;1999;1,0
Saudi Arabia;2000;0,5
Saudi Arabia;2001;0,0
Saudi Arabia;2002;1,0
Saudi Arabia;2003;3,0
Saudi Arabia;2004;2,5
Saudi Arabia;2005;1,5
Saudi Arabia;2006;0,3
Saudi Arabia;2007;1,0
Saudi Arabia;2008;0,0
Saudi Arabia;2009;1,0
Saudi Arabia;2010;4,5
Saudi Arabia;2011;1,0
Saudi Arabia;2012;0,0
Saudi Arabia;2013;1,0
Saudi Arabia;2014;1,0
Saudi Arabia;2015;1,0
Saudi Arabia;2016;1,0
Saudi Arabia;2017;2,0
Seychelles;1999;173,6
Seychelles;2000;265,9
Seychelles;2001;334,3
Seychelles;2002;314,3
Seychelles;2003;369,4
Seychelles;2004;459,5
Seychelles;2005;489,7
Seychelles;2006;543,2
Seychelles;2007;552,4
Seychelles;2008;649,0
Seychelles;2009;606,9
Seychelles;2010;677,5
Seychelles;2011;637,0
Seychelles;2012;719,1
Seychelles;2013;791,1
Seychelles;2014;802,9
Seychelles;2015;840,5
Seychelles;2016;807,3
Seychelles;2017;854,4
Singapore;1999;431,9
Singapore;2000;423,5
Singapore;2001;408,7
Singapore;2002;387,4
Singapore;2003;414,4
Singapore;2004;393,7
Singapore;2005;424,6
Singapore;2006;429,9
Singapore;2007;411,4
Singapore;2008;393,6
Singapore;2009;306,9
Singapore;2010;337,9
Singapore;2011;345,4
Singapore;2012;384,4
Singapore;2013;329,6
Singapore;2014;315,1
Singapore;2015;300,7
Singapore;2016;294,3
Singapore;2017;263,7
Slovak Republic;1999;22,1
Slovak Republic;2000;38,4
Slovak Republic;2001;24,0
Slovak Republic;2002;39,6
Slovak Republic;2003;37,6
Slovak Republic;2004;33,0
Slovak Republic;2005;39,5
Slovak Republic;2006;44,1
Slovak Republic;2007;48,7
Slovak Republic;2008;34,5
Slovak Republic;2009;36,3
Slovak Republic;2010;48,9
Slovak Republic;2011;55,2
Slovak Republic;2012;45,5
Slovak Republic;2013;70,6
Slovak Republic;2014;51,1
Slovak Republic;2015;64,7
Slovak Republic;2016;75,4
Slovak Republic;2017;61,2
Slovenia;1999;33,1
Slovenia;2000;62,6
Slovenia;2001;49,2
Slovenia;2002;83,4
Slovenia;2003;75,6
Slovenia;2004;86,2
Slovenia;2005;106,9
Slovenia;2006;103,8
Slovenia;2007;119,5
Slovenia;2008;140,6
Slovenia;2009;130,6
Slovenia;2010;134,5
Slovenia;2011;132,3
Slovenia;2012;125,8
Slovenia;2013;156,2
Slovenia;2014;141,8
Slovenia;2015;84,6
Slovenia;2016;93,1
Slovenia;2017;126,3
South Africa;1999;2,2
South Africa;2000;4,4
South Africa;2001;1,8
South Africa;2002;4,5
South Africa;2003;4,5
South Africa;2004;1,8
South Africa;2005;3,0
South Africa;2006;8,9
South Africa;2007;7,9
South Africa;2008;20,4
South Africa;2009;8,0
South Africa;2010;15,7
South Africa;2011;9,7
South Africa;2012;14,8
South Africa;2013;19,4
South Africa;2014;11,8
South Africa;2015;20,1
South Africa;2016;23,0
South Africa;2017;26,0
Spain;1999;566,3
Spain;2000;639,7
Spain;2001;787,9
Spain;2002;845,2
Spain;2003;868,2
Spain;2004;1.162,8
Spain;2005;1.294,4
Spain;2006;1.388,1
Spain;2007;1.540,7
Spain;2008;1.633,7
Spain;2009;1.777,0
Spain;2010;1.905,5
Spain;2011;1.854,3
Spain;2012;1.751,1
Spain;2013;1.782,8
Spain;2014;1.846,7
Spain;2015;1.794,5
Spain;2016;1.757,9
Spain;2017;1.651,3
Sri Lanka;1999;59,6
Sri Lanka;2000;81,8
Sri Lanka;2001;97,5
Sri Lanka;2002;110,1
Sri Lanka;2003;162,7
Sri Lanka;2004;190,5
Sri Lanka;2005;237,0
Sri Lanka;2006;327,0
Sri Lanka;2007;385,7
Sri Lanka;2008;405,1
Sri Lanka;2009;406,3
Sri Lanka;2010;495,2
Sri Lanka;2011;528,6
Sri Lanka;2012;565,0
Sri Lanka;2013;677,1
Sri Lanka;2014;829,6
Sri Lanka;2015;748,0
Sri Lanka;2016;787,3
Sri Lanka;2017;974,9
Sweden;1999;2.631,1
Sweden;2000;2.867,2
Sweden;2001;2.505,6
Sweden;2002;2.220,8
Sweden;2003;2.101,0
Sweden;2004;2.223,9
Sweden;2005;2.495,5
Sweden;2006;2.824,0
Sweden;2007;3.164,7
Sweden;2008;3.007,7
Sweden;2009;2.849,6
Sweden;2010;2.848,9
Sweden;2011;2.843,2
Sweden;2012;3.139,1
Sweden;2013;3.050,9
Sweden;2014;3.156,5
Sweden;2015;3.221,8
Sweden;2016;3.395,3
Sweden;2017;3.259,7
Switzerland;1999;1.223,6
Switzerland;2000;1.505,9
Switzerland;2001;1.677,5
Switzerland;2002;1.681,7
Switzerland;2003;1.751,3
Switzerland;2004;1.977,4
Switzerland;2005;2.064,0
Switzerland;2006;2.140,2
Switzerland;2007;2.457,6
Switzerland;2008;2.259,8
Switzerland;2009;2.230,7
Switzerland;2010;2.357,8
Switzerland;2011;2.509,9
Switzerland;2012;2.629,2
Switzerland;2013;2.447,8
Switzerland;2014;2.438,9
Switzerland;2015;2.571,7
Switzerland;2016;2.628,3
Switzerland;2017;2.683,7
Thailand;1999;10,0
Thailand;2000;27,6
Thailand;2001;21,4
Thailand;2002;19,0
Thailand;2003;22,1
Thailand;2004;23,0
Thailand;2005;23,6
Thailand;2006;28,9
Thailand;2007;34,6
Thailand;2008;37,0
Thailand;2009;57,1
Thailand;2010;84,0
Thailand;2011;84,3
Thailand;2012;91,1
Thailand;2013;98,6
Thailand;2014;115,8
Thailand;2015;153,3
Thailand;2016;184,2
Thailand;2017;119,6
Trinidad and Tobago;1999;0,0
Trinidad and Tobago;2000;0,0
Trinidad and Tobago;2001;2,0
Trinidad and Tobago;2002;2,6
Trinidad and Tobago;2003;5,0
Trinidad and Tobago;2004;2,3
Trinidad and Tobago;2005;6,2
Trinidad and Tobago;2006;5,2
Trinidad and Tobago;2007;6,2
Trinidad and Tobago;2008;2,6
Trinidad and Tobago;2009;2,8
Trinidad and Tobago;2010;1,0
Trinidad and Tobago;2011;1,6
Trinidad and Tobago;2012;1,0
Trinidad and Tobago;2013;1,0
Trinidad and Tobago;2014;1,0
Trinidad and Tobago;2015;1,7
Trinidad and Tobago;2016;2,7
Trinidad and Tobago;2017;3,5
Tunisia;1999;2,3
Tunisia;2000;1,1
Tunisia;2001;3,9
Tunisia;2002;5,5
Tunisia;2003;7,1
Tunisia;2004;6,7
Tunisia;2005;6,7
Tunisia;2006;8,0
Tunisia;2007;6,0
Tunisia;2008;7,2
Tunisia;2009;9,4
Tunisia;2010;15,9
Tunisia;2011;10,3
Tunisia;2012;6,9
Tunisia;2013;8,3
Tunisia;2014;12,2
Tunisia;2015;4,5
Tunisia;2016;12,1
Tunisia;2017;7,0
Turkey;1999;64,1
Turkey;2000;83,3
Turkey;2001;78,4
Turkey;2002;109,9
Turkey;2003;119,0
Turkey;2004;189,0
Turkey;2005;259,1
Turkey;2006;326,5
Turkey;2007;379,1
Turkey;2008;389,4
Turkey;2009;463,2
Turkey;2010;561,9
Turkey;2011;497,7
Turkey;2012;660,0
Turkey;2013;757,4
Turkey;2014;934,5
Turkey;2015;1.080,9
Turkey;2016;1.179,0
Turkey;2017;1.076,2
Ukraine;1999;53,0
Ukraine;2000;61,7
Ukraine;2001;76,7
Ukraine;2002;79,4
Ukraine;2003;83,3
Ukraine;2004;73,4
Ukraine;2005;88,1
Ukraine;2006;97,6
Ukraine;2007;127,8
Ukraine;2008;86,4
Ukraine;2009;104,3
Ukraine;2010;160,1
Ukraine;2011;135,2
Ukraine;2012;177,6
Ukraine;2013;158,7
Ukraine;2014;150,9
Ukraine;2015;170,1
Ukraine;2016;153,9
Ukraine;2017;152,9
United Arab Emirates;1999;6,0
United Arab Emirates;2000;10,0
United Arab Emirates;2001;8,1
United Arab Emirates;2002;6,1
United Arab Emirates;2003;14,5
United Arab Emirates;2004;13,7
United Arab Emirates;2005;8,4
United Arab Emirates;2006;23,9
United Arab Emirates;2007;22,7
United Arab Emirates;2008;37,2
United Arab Emirates;2009;28,4
United Arab Emirates;2010;39,3
United Arab Emirates;2011;48,5
United Arab Emirates;2012;47,0
United Arab Emirates;2013;80,5
United Arab Emirates;2014;91,8
United Arab Emirates;2015;86,2
United Arab Emirates;2016;80,8
United Arab Emirates;2017;84,2
United Kingdom;1999;5.196,7
United Kingdom;2000;5.817,7
United Kingdom;2001;5.861,1
United Kingdom;2002;5.946,4
United Kingdom;2003;5.920,1
United Kingdom;2004;5.964,1
United Kingdom;2005;5.987,4
United Kingdom;2006;6.542,6
United Kingdom;2007;6.417,2
United Kingdom;2008;6.032,2
United Kingdom;2009;5.683,4
United Kingdom;2010;5.759,7
United Kingdom;2011;5.791,5
United Kingdom;2012;5.757,9
United Kingdom;2013;6.446,4
United Kingdom;2014;6.367,9
United Kingdom;2015;6.330,5
United Kingdom;2016;6.257,2
United Kingdom;2017;6.070,5
United States;1999;35.389,0
United States;2000;40.934,8
United States;2001;40.078,1
United States;2002;39.966,6
United States;2003;42.225,4
United States;2004;45.579,9
United States;2005;49.715,0
United States;2006;52.028,0
United States;2007;50.041,9
United States;2008;44.646,2
United States;2009;42.883,8
United States;2010;45.225,0
United States;2011;49.273,7
United States;2012;52.533,8
United States;2013;58.944,3
United States;2014;53.800,6
United States;2015;53.592,4
United States;2016;54.110,1
United States;2017;53.621,4
Uruguay;1999;3,2
Uruguay;2000;6,4
Uruguay;2001;5,7
Uruguay;2002;4,8
Uruguay;2003;5,3
Uruguay;2004;4,3
Uruguay;2005;6,8
Uruguay;2006;18,1
Uruguay;2007;12,0
Uruguay;2008;10,5
Uruguay;2009;3,8
Uruguay;2010;4,8
Uruguay;2011;11,2
Uruguay;2012;11,5
Uruguay;2013;9,2
Uruguay;2014;6,7
Uruguay;2015;10,6
Uruguay;2016;10,2
Uruguay;2017;10,2
Uzbekistan;1999;3,6
Uzbekistan;2000;1,3
Uzbekistan;2001;1,0
Uzbekistan;2002;2,0
Uzbekistan;2003;0,4
Uzbekistan;2004;4,1
Uzbekistan;2005;0,7
Uzbekistan;2006;2,3
Uzbekistan;2007;1,8
Uzbekistan;2008;0,0
Uzbekistan;2009;3,6
Uzbekistan;2010;1,6
Uzbekistan;2011;1,8
Uzbekistan;2012;3,3
Uzbekistan;2013;3,5
Uzbekistan;2014;2,0
Uzbekistan;2015;3,0
Uzbekistan;2016;3,1
Uzbekistan;2017;2,9
Venezuela;1999;5,8
Venezuela;2000;3,8
Venezuela;2001;6,6
Venezuela;2002;2,8
Venezuela;2003;4,0
Venezuela;2004;2,5
Venezuela;2005;4,0
Venezuela;2006;9,1
Venezuela;2007;7,7
Venezuela;2008;1,2
Venezuela;2009;6,5
Venezuela;2010;5,4
Venezuela;2011;9,2
Venezuela;2012;8,2
Venezuela;2013;8,1
Venezuela;2014;4,6
Venezuela;2015;5,3
Venezuela;2016;4,3
Venezuela;2017;2,5
World;1999;86.990,0
World;2000;102.749,0
World;2001;104.714,0
World;2002;108.587,0
World;2003;118.599,0
World;2004;132.474,0
World;2005;144.905,0
World;2006;154.416,0
World;2007;159.892,0
World;2008;150.266,0
World;2009;156.624,0
World;2010;172.191,0
World;2011;188.386,0
World;2012;196.348,0
World;2013;206.947,0
World;2014;207.807,0
World;2015;218.229,0
World;2016;232.503,0
World;2017;243.707,0
Zimbabwe;1999;1,7
Zimbabwe;2000;2,5
Zimbabwe;2001;3,6
Zimbabwe;2002;2,0
Zimbabwe;2003;2,5
Zimbabwe;2004;1,0
Zimbabwe;2005;0,0
Zimbabwe;2006;0,0
Zimbabwe;2007;0,0
Zimbabwe;2008;2,0
Zimbabwe;2009;0,3
Zimbabwe;2010;2,0
Zimbabwe;2011;1,5
Zimbabwe;2012;1,3
Zimbabwe;2013;1,3
Zimbabwe;2014;0,5
Zimbabwe;2015;3,5
Zimbabwe;2016;1,7
Zimbabwe;2017;1,4
